condition_id,user_id,trial,model_response,model_error,reset,b_L,b_R,b_U,b_D
B2_36,166,48,3,False,False,-6.311361552420173e-05,-6.311361552420173e-05,-6.311361552420173e-05,0.0001893408465726052
B2_36,166,49,0,False,False,-4.73352116431513e-05,-4.73352116431513e-05,-4.73352116431513e-05,0.0001420056349294539
B2_36,166,50,3,False,False,-3.550140873236348e-05,-3.550140873236348e-05,-3.550140873236348e-05,0.00010650422619709043
B2_36,166,51,1,False,False,-2.6626056549272608e-05,-2.6626056549272608e-05,-2.6626056549272608e-05,7.987816964781782e-05
B2_36,166,52,0,False,False,-1.9969542411954454e-05,-1.9969542411954454e-05,-1.9969542411954454e-05,5.990862723586336e-05
B2_36,166,53,3,False,False,-1.497715680896584e-05,-1.497715680896584e-05,-1.497715680896584e-05,4.4931470426897524e-05
B2_36,166,1,1,False,True,0.0,0.0,0.0,0.0
B2_36,166,2,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,3,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,4,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,5,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,6,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,7,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,8,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,9,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,10,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,11,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,12,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,13,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,14,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,15,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,16,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,17,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,18,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,19,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,20,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,21,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,22,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,23,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,24,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,25,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,26,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,27,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,28,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,29,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,30,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,31,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,32,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,33,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,34,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,35,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,36,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,37,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,38,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,39,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,40,3,True,False,0.0,0.0,0.0,0.0
B2_36,166,41,3,False,False,-0.004166666666666662,-0.004166666666666662,-0.004166666666666662,0.012499999999999987
B2_36,166,42,3,False,False,-0.0031249999999999967,-0.0031249999999999967,-0.0031249999999999967,0.009374999999999991
B2_36,166,43,0,False,False,-0.0023437499999999977,-0.0023437499999999977,-0.0023437499999999977,0.007031249999999993
B2_36,166,44,3,False,False,-0.0017578124999999983,-0.0017578124999999983,-0.0017578124999999983,0.005273437499999995
B2_36,166,45,0,False,False,-0.0013183593749999988,-0.0013183593749999988,-0.0013183593749999988,0.003955078124999996
B2_36,166,46,2,False,False,-0.000988769531249999,-0.000988769531249999,-0.000988769531249999,0.002966308593749997
B2_36,166,47,1,False,False,-0.0007415771484374993,-0.0007415771484374993,-0.0007415771484374993,0.0022247314453124976
B2_36,166,48,2,False,False,-0.0005561828613281244,-0.0005561828613281244,-0.0005561828613281244,0.0016685485839843732
B2_36,166,49,0,False,False,-0.0004171371459960933,-0.0004171371459960933,-0.0004171371459960933,0.0012514114379882798
B2_36,166,50,0,False,False,-0.00031285285949706994,-0.00031285285949706994,-0.00031285285949706994,0.0009385585784912098
B2_36,166,51,2,False,False,-0.00023463964462280246,-0.00023463964462280246,-0.00023463964462280246,0.0007039189338684074
B2_36,166,52,2,False,False,-0.00017597973346710185,-0.00017597973346710185,-0.00017597973346710185,0.0005279392004013055
B2_36,166,53,3,False,False,-0.00013198480010032638,-0.00013198480010032638,-0.00013198480010032638,0.0003959544003009791
B2_36,166,54,3,False,False,-9.898860007524478e-05,-9.898860007524478e-05,-9.898860007524478e-05,0.00029696580022573436
B2_36,166,55,3,True,False,-7.424145005643359e-05,-7.424145005643359e-05,-7.424145005643359e-05,0.00022272435016930077
B2_36,166,56,0,False,False,-0.004222347754208987,-0.004222347754208987,-0.004222347754208987,0.012667043262626963
B2_36,166,57,3,False,False,-0.0031667608156567403,-0.0031667608156567403,-0.0031667608156567403,0.009500282446970222
B2_36,166,58,2,False,False,-0.002375070611742555,-0.002375070611742555,-0.002375070611742555,0.007125211835227666
B2_36,166,59,1,False,False,-0.0017813029588069163,-0.0017813029588069163,-0.0017813029588069163,0.00534390887642075
B2_36,166,1,2,False,True,0.0,0.0,0.0,0.0
B2_36,166,2,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,3,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,4,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,5,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,6,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,7,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,8,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,9,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,10,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,11,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,12,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,13,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,14,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,15,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,16,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,17,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,18,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,19,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,20,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,21,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,22,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,23,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,24,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,25,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,26,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,27,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,28,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,29,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,30,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,31,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,32,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,33,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,34,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,35,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,36,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,37,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,38,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,39,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,40,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,41,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,42,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,43,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,44,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,45,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,46,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,47,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,48,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,49,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,50,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,51,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,52,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,53,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,54,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,55,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,56,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,1,0,False,True,0.0,0.0,0.0,0.0
B2_36,166,2,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,3,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,4,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,5,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,6,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,7,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,8,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,9,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,10,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,11,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,12,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,13,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,14,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,15,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,16,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,17,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,18,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,19,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,20,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,21,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,22,3,False,False,0.0,0.0,0.0,0.0
B2_36,166,23,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,24,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,25,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,26,1,False,False,0.0,0.0,0.0,0.0
B2_36,166,27,2,False,False,0.0,0.0,0.0,0.0
B2_36,166,28,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,29,0,False,False,0.0,0.0,0.0,0.0
B2_36,166,30,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,1,3,False,True,0.0,0.0,0.0,0.0
B2_36,569,3,0,False,True,0.0,0.0,0.0,0.0
B2_36,569,4,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,5,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,6,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,7,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,8,1,True,False,0.0,0.0,0.0,0.0
B2_36,569,9,3,False,False,-0.004166666666666662,0.012499999999999987,-0.004166666666666662,-0.004166666666666662
B2_36,569,11,0,False,True,0.0,0.0,0.0,0.0
B2_36,569,12,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,13,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,14,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,15,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,16,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,17,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,18,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,19,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,20,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,21,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,22,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,23,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,24,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,25,3,True,False,0.0,0.0,0.0,0.0
B2_36,569,26,0,False,False,-0.004166666666666662,-0.004166666666666662,-0.004166666666666662,0.012499999999999987
B2_36,569,27,2,False,False,-0.0031249999999999967,-0.0031249999999999967,-0.0031249999999999967,0.009374999999999991
B2_36,569,28,2,False,False,-0.0023437499999999977,-0.0023437499999999977,-0.0023437499999999977,0.007031249999999993
B2_36,569,29,1,False,False,-0.0017578124999999983,-0.0017578124999999983,-0.0017578124999999983,0.005273437499999995
B2_36,569,30,3,False,False,-0.0013183593749999988,-0.0013183593749999988,-0.0013183593749999988,0.003955078124999996
B2_36,569,31,2,False,False,-0.000988769531249999,-0.000988769531249999,-0.000988769531249999,0.002966308593749997
B2_36,569,32,3,False,False,-0.0007415771484374993,-0.0007415771484374993,-0.0007415771484374993,0.0022247314453124976
B2_36,569,33,1,False,False,-0.0005561828613281244,-0.0005561828613281244,-0.0005561828613281244,0.0016685485839843732
B2_36,569,34,0,False,False,-0.0004171371459960933,-0.0004171371459960933,-0.0004171371459960933,0.0012514114379882798
B2_36,569,35,3,False,False,-0.00031285285949706994,-0.00031285285949706994,-0.00031285285949706994,0.0009385585784912098
B2_36,569,36,3,False,False,-0.00023463964462280246,-0.00023463964462280246,-0.00023463964462280246,0.0007039189338684074
B2_36,569,37,3,False,False,-0.00017597973346710185,-0.00017597973346710185,-0.00017597973346710185,0.0005279392004013055
B2_36,569,2,0,False,True,0.0,0.0,0.0,0.0
B2_36,569,3,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,4,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,5,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,6,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,7,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,8,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,9,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,10,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,11,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,12,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,13,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,15,3,False,True,0.0,0.0,0.0,0.0
B2_36,569,18,3,False,True,0.0,0.0,0.0,0.0
B2_36,569,19,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,21,3,False,True,0.0,0.0,0.0,0.0
B2_36,569,22,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,23,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,24,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,25,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,26,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,27,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,28,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,29,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,2,2,False,True,0.0,0.0,0.0,0.0
B2_36,569,3,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,4,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,5,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,6,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,7,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,9,3,False,True,0.0,0.0,0.0,0.0
B2_36,569,10,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,12,3,False,True,0.0,0.0,0.0,0.0
B2_36,569,13,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,14,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,15,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,16,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,17,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,18,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,19,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,20,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,21,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,22,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,23,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,24,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,25,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,27,0,False,True,0.0,0.0,0.0,0.0
B2_36,569,28,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,29,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,30,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,31,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,32,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,33,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,34,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,1,3,False,True,0.0,0.0,0.0,0.0
B2_36,569,2,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,3,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,4,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,5,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,6,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,7,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,8,3,True,False,0.0,0.0,0.0,0.0
B2_36,569,9,1,False,False,-0.004166666666666662,-0.004166666666666662,-0.004166666666666662,0.012499999999999987
B2_36,569,10,3,False,False,-0.0031249999999999967,-0.0031249999999999967,-0.0031249999999999967,0.009374999999999991
B2_36,569,11,3,False,False,-0.0023437499999999977,-0.0023437499999999977,-0.0023437499999999977,0.007031249999999993
B2_36,569,12,1,False,False,-0.0017578124999999983,-0.0017578124999999983,-0.0017578124999999983,0.005273437499999995
B2_36,569,13,0,False,False,-0.0013183593749999988,-0.0013183593749999988,-0.0013183593749999988,0.003955078124999996
B2_36,569,14,3,False,False,-0.000988769531249999,-0.000988769531249999,-0.000988769531249999,0.002966308593749997
B2_36,569,15,1,False,False,-0.0007415771484374993,-0.0007415771484374993,-0.0007415771484374993,0.0022247314453124976
B2_36,569,16,0,False,False,-0.0005561828613281244,-0.0005561828613281244,-0.0005561828613281244,0.0016685485839843732
B2_36,569,17,1,False,False,-0.0004171371459960933,-0.0004171371459960933,-0.0004171371459960933,0.0012514114379882798
B2_36,569,18,0,False,False,-0.00031285285949706994,-0.00031285285949706994,-0.00031285285949706994,0.0009385585784912098
B2_36,569,19,3,False,False,-0.00023463964462280246,-0.00023463964462280246,-0.00023463964462280246,0.0007039189338684074
B2_36,569,20,3,False,False,-0.00017597973346710185,-0.00017597973346710185,-0.00017597973346710185,0.0005279392004013055
B2_36,569,21,0,False,False,-0.00013198480010032638,-0.00013198480010032638,-0.00013198480010032638,0.0003959544003009791
B2_36,569,22,2,False,False,-9.898860007524478e-05,-9.898860007524478e-05,-9.898860007524478e-05,0.00029696580022573436
B2_36,569,23,1,False,False,-7.424145005643359e-05,-7.424145005643359e-05,-7.424145005643359e-05,0.00022272435016930077
B2_36,569,24,1,False,False,-5.568108754232519e-05,-5.568108754232519e-05,-5.568108754232519e-05,0.00016704326262697558
B2_36,569,25,1,False,False,-4.1760815656743895e-05,-4.1760815656743895e-05,-4.1760815656743895e-05,0.00012528244697023168
B2_36,569,26,1,False,False,-3.132061174255792e-05,-3.132061174255792e-05,-3.132061174255792e-05,9.396183522767377e-05
B2_36,569,27,3,False,False,-2.3490458806918443e-05,-2.3490458806918443e-05,-2.3490458806918443e-05,7.047137642075533e-05
B2_36,569,28,0,False,False,-1.7617844105188834e-05,-1.7617844105188834e-05,-1.7617844105188834e-05,5.28535323155665e-05
B2_36,569,29,1,False,False,-1.3213383078891625e-05,-1.3213383078891625e-05,-1.3213383078891625e-05,3.964014923667488e-05
B2_36,569,30,0,False,False,-9.91003730916872e-06,-9.91003730916872e-06,-9.91003730916872e-06,2.9730111927506158e-05
B2_36,569,31,2,False,False,-7.4325279818765395e-06,-7.4325279818765395e-06,-7.4325279818765395e-06,2.2297583945629617e-05
B2_36,569,32,2,False,False,-5.574395986407404e-06,-5.574395986407404e-06,-5.574395986407404e-06,1.672318795922221e-05
B2_36,569,33,2,False,False,-4.180796989805553e-06,-4.180796989805553e-06,-4.180796989805553e-06,1.2542390969416658e-05
B2_36,569,35,2,False,True,0.0,0.0,0.0,0.0
B2_36,569,36,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,37,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,1,3,False,True,0.0,0.0,0.0,0.0
B2_36,569,2,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,4,3,False,True,0.0,0.0,0.0,0.0
B2_36,569,5,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,6,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,7,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,8,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,9,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,10,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,11,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,12,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,13,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,14,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,15,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,16,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,17,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,18,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,19,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,21,1,False,True,0.0,0.0,0.0,0.0
B2_36,569,22,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,23,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,24,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,25,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,26,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,27,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,28,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,29,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,30,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,31,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,32,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,33,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,34,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,1,1,False,True,0.0,0.0,0.0,0.0
B2_36,569,2,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,4,3,False,True,0.0,0.0,0.0,0.0
B2_36,569,5,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,6,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,7,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,8,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,9,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,10,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,11,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,12,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,13,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,14,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,15,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,16,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,17,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,18,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,19,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,20,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,21,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,22,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,23,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,24,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,25,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,26,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,27,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,28,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,29,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,30,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,31,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,33,3,False,True,0.0,0.0,0.0,0.0
B2_36,569,35,2,False,True,0.0,0.0,0.0,0.0
B2_36,569,36,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,37,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,2,1,False,True,0.0,0.0,0.0,0.0
B2_36,569,3,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,6,1,False,True,0.0,0.0,0.0,0.0
B2_36,569,7,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,8,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,9,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,10,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,11,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,12,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,13,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,14,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,15,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,16,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,17,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,18,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,20,1,False,True,0.0,0.0,0.0,0.0
B2_36,569,21,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,22,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,23,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,24,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,25,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,27,1,False,True,0.0,0.0,0.0,0.0
B2_36,569,28,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,29,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,30,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,31,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,32,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,33,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,1,1,False,True,0.0,0.0,0.0,0.0
B2_36,569,2,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,3,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,4,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,5,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,6,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,8,2,False,True,0.0,0.0,0.0,0.0
B2_36,569,9,3,False,False,0.0,0.0,0.0,0.0
B2_36,569,10,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,11,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,12,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,13,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,14,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,15,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,16,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,17,0,False,False,0.0,0.0,0.0,0.0
B2_36,569,18,2,False,False,0.0,0.0,0.0,0.0
B2_36,569,19,1,False,False,0.0,0.0,0.0,0.0
B2_36,569,20,3,True,False,0.0,0.0,0.0,0.0
B2_36,569,21,1,False,False,-0.004166666666666662,-0.004166666666666662,-0.004166666666666662,0.012499999999999987
B2_36,569,22,2,False,False,-0.0031249999999999967,-0.0031249999999999967,-0.0031249999999999967,0.009374999999999991
