lag,lagged_condition,user_id,n_after_previous_correct,errors_after_previous_correct,n_after_previous_error,errors_after_previous_error,shrunk_risk_after_previous_correct,shrunk_risk_after_previous_error,risk_difference,posterior_risk_difference_sd,raw_stable,log_odds_ratio,odds_ratio
3,congruent,3605,12546,205,67,6,0.01650039114584885,0.06922015825053456,0.052719767104685705,0.0221186930795259,True,1.4890025038026833,4.432671739814591
3,congruent,3875,41472,2565,691,56,0.06182752633927444,0.07823507691455993,0.016407550575285486,0.009837723687943712,True,0.2530130045670851,1.2879000253080048
3,congruent,3988,19143,884,192,7,0.046184659480785324,0.03933213482954976,-0.006852524651235564,0.012218613176850827,True,-0.16776447832988728,0.8455529572795625
3,congruent,4193,25705,1192,491,71,0.04637621743364203,0.13345097733313316,0.08707475989949112,0.014480683406128892,True,1.152697979613693,3.166725154511931
3,congruent,4275,15007,498,158,10,0.03324724755688622,0.058865997858498796,0.025618750301612578,0.015827899527291234,True,0.5981488987685593,1.818748993923966
3,congruent,4344,13990,649,144,11,0.046397377700868325,0.06763415218487831,0.021236774484009985,0.017458868732277956,True,0.3993918907068612,1.49091778095908
3,congruent,4398,14707,449,126,3,0.030605197532410887,0.031943787598189416,0.001338590065778529,0.012801457907538406,True,0.04418967755705827,1.0451805833878425
3,congruent,4431,22161,1561,272,13,0.07037425399068223,0.04782348103688411,-0.02255077295379812,0.011749485169096402,True,-0.4102790871288078,0.6634650597368067
3,congruent,4484,25284,337,86,0,0.013416050762115774,0.020465166997079353,0.007049116234963579,0.011543159230055507,True,0.4294430829555518,1.536401636982741
3,congruent,4790,13105,756,390,34,0.05764054219330602,0.08164614039435111,0.024005598201045093,0.01299620391534719,True,0.3739723780328603,1.453497001455946
3,congruent,4969,19082,902,362,20,0.04727194774418021,0.05415126426808803,0.006879316523907816,0.01105855479631924,True,0.1431111178985982,1.1538580088200445
3,congruent,5058,29833,2860,1193,132,0.09576435052377626,0.10745133169202811,0.011686981168251856,0.008895527602765603,True,0.12815648299422389,1.1367308678300878
3,congruent,5119,14930,314,116,1,0.021146441778076668,0.022609388772921155,0.0014629469948444877,0.011110498587250994,True,0.06838926794051092,1.0707820484844996
3,congruent,5256,12412,801,127,12,0.06444918483614241,0.07888721045848017,0.014438025622337758,0.019575820743889773,True,0.21769500528185715,1.2432078379663476
3,congruent,5295,19263,502,158,3,0.026132847839212266,0.027340100412565693,0.0012072525733534262,0.01097929586743858,True,0.04640186019726,1.047495273044467
3,congruent,5336,13131,98,25,0,0.007659741045509892,0.03448560448228954,0.026825863436779646,0.019245062047741512,True,1.531968838248897,4.627278222119738
3,congruent,5356,15515,1073,550,81,0.06907168923687142,0.13691393327302287,0.06784224403615145,0.01400923436015222,True,0.7598754205473839,2.1380098518081043
3,congruent,5383,14247,1030,321,33,0.07218696967540628,0.09368018259008457,0.02149321291467829,0.014987200346849354,True,0.2840651076110077,1.3285194246629752
3,congruent,5402,18517,799,177,16,0.04316607687463045,0.07911804165771838,0.03595196478308793,0.01741381777064634,True,0.6441839823564814,1.9044323446390345
3,congruent,5573,71040,4180,988,75,0.0588302803350255,0.07420878594168483,0.015378505606659328,0.008125278665721011,True,0.2487006038844095,1.2823580425733054
3,congruent,5675,81415,2688,869,36,0.033027765149764195,0.04187451838065425,0.008846753230890056,0.006583789524647111,True,0.24651994291094992,1.2795647012080413
3,congruent,5886,12867,1134,286,23,0.0879334234239938,0.07447894883467596,-0.013454474589317839,0.01423258718387481,True,-0.18070734610447792,0.8346795951907109
3,congruent,6003,12211,339,88,8,0.027867167525913325,0.07281380365498626,0.04494663612907293,0.02105580663618648,True,1.007794392790192,2.7395519709827396
3,congruent,6181,13298,395,123,6,0.029791154396632935,0.04849552388012346,0.018704369483490524,0.015733925875281808,True,0.5067269474986658,1.6598495197371423
3,congruent,6194,19993,234,113,4,0.011819819417032746,0.039937867143371115,0.02811804772633837,0.014695015933930243,True,1.246414236967904,3.477849826804742
3,congruent,6474,17691,2062,681,154,0.11630898183700737,0.2108217755568627,0.09451279371985534,0.015126160384758702,True,0.7078781172417064,2.0296799433349215
3,congruent,6519,16229,898,313,17,0.05530401969210546,0.05323202930552423,-0.002071990386581228,0.01168424036890066,True,-0.0403762111985575,0.9604280473899348
3,congruent,6591,18490,716,284,22,0.03875547318071549,0.07203370432594884,0.03327823114523335,0.013911091928748164,True,0.6550955501012088,1.9253264737271234
3,congruent,6609,15383,82,17,0,0.005507242085474874,0.03788992265532794,0.032382680569853065,0.021088003545718464,False,1.9617251613233067,7.11158512015195
3,congruent,6786,14369,904,112,14,0.06284681587947989,0.09697011233873704,0.034123296459257144,0.02233154418646567,True,0.47079364068081864,1.6012645177220957
3,congruent,6858,17149,622,155,5,0.036313782970271,0.03684532045165577,0.0005315374813847709,0.01277934960043235,True,0.015082975249556707,1.0151972973701524
3,congruent,6946,14591,930,251,30,0.06366892261835876,0.10497276911759656,0.04130384649923781,0.017359477408547354,True,0.5451193879460181,1.724814292120219
3,congruent,7097,13042,944,432,69,0.07226214863742321,0.14529198112236721,0.073029832484944,0.015967420389971072,True,0.7804342134427273,2.182419695759409
3,congruent,7109,13997,130,51,6,0.009463780066963214,0.07884746760294381,0.06938368753598059,0.025031538948271977,True,2.192664102940416,8.959049178997427
3,congruent,7332,16906,989,200,13,0.05846012184015449,0.060864288802462224,0.0024041669623077327,0.014795556569198872,True,0.04285847516677421,1.0437901621683139
3,congruent,7522,17804,734,231,13,0.04125078074745278,0.05446924055162106,0.013218459804168282,0.013273445666802127,True,0.2918492272833997,1.3389011326592724
3,congruent,7643,14839,1354,516,78,0.09105998619415988,0.13976731348940638,0.0487073272952465,0.014576684646181639,True,0.4835366973053785,1.621800087215636
3,congruent,7652,21609,1339,617,65,0.06192350529323156,0.09995098606112401,0.03802748076789245,0.011600851541800456,True,0.520162363497485,1.6823007717628848
3,congruent,7735,21112,742,372,76,0.03518460479158462,0.18133805627278782,0.1461534514812032,0.01847390372676919,True,1.8040199316306635,6.074015579873146
3,congruent,7862,15661,866,290,30,0.05526667054532747,0.09340926849011869,0.03814259794479122,0.015551201656478076,True,0.5660321319807755,1.7612647025360937
3,congruent,8503,12245,1138,414,52,0.09270183679521804,0.11520087129611706,0.022499034500899018,0.014819297831185362,True,0.24239951046932795,1.2743031885997962
3,incongruent,163,22121,1305,2170,137,0.05896199179141153,0.06270044710292376,0.0037384553115122274,0.005366473237131262,True,0.06545615437541752,1.0676459246848402
3,incongruent,166,36828,1207,2004,105,0.03280019281530091,0.05225820845598114,0.019458015640680233,0.0049800428687454875,True,0.4860855908343438,1.6259391557447986
3,incongruent,182,17969,501,863,20,0.027952276514800787,0.024878717641960365,-0.003073558872840422,0.0052589242226567705,True,-0.1196428749420253,0.887237234794438
3,incongruent,221,33972,939,1345,82,0.027678438369414207,0.06037769391054654,0.03269925554113233,0.0064057806730563735,True,0.8141746007310315,2.257311719759649
3,incongruent,335,38125,931,1362,49,0.0244589399497183,0.036511722999005486,0.012052783049287186,0.0050280826773379346,True,0.4130695256532446,1.5114501068370667
3,incongruent,522,16769,153,210,1,0.00927097669353925,0.014816972278595384,0.0055459955850561335,0.007326625584024463,True,0.4744981850450882,1.6072074743435716
3,incongruent,569,12133,1188,1057,135,0.0976537058886156,0.12318390230048125,0.025530196411865644,0.010174112231988698,True,0.26095186092669365,1.2981651714611484
3,incongruent,677,14077,666,1119,90,0.04731409646584438,0.07867888388969087,0.03136478742384649,0.008026506374250153,True,0.542043160861625,1.7195165244252926
3,incongruent,878,10473,771,792,84,0.07346262779596799,0.10173288994996973,0.028270262154001746,0.010636002217879127,True,0.3565607487635307,1.4284083019211702
3,incongruent,899,13598,206,360,11,0.01530229700216364,0.03317173068773997,0.017869433685576332,0.00875288233265817,True,0.7920088849774438,2.2078272452487604
3,incongruent,984,14580,397,627,18,0.027319259165107496,0.030483483166970138,0.003164224001862642,0.006673802480661154,True,0.11285148302968517,1.1194656609534488
3,incongruent,1018,14003,1299,2495,261,0.09256279761598223,0.10319802656995467,0.01063522895397244,0.006490470667228484,True,0.12055171615014304,1.1281190814329738
3,incongruent,1054,13159,367,499,44,0.027986342857404704,0.0836207033481926,0.055634360490787904,0.011746832074230655,True,1.1535139976841782,3.169310314087286
3,incongruent,1127,12932,593,903,96,0.04586551603610437,0.10246489321825038,0.056599377182146006,0.009919663527116344,True,0.864959078868035,2.374908900028143
3,incongruent,1182,16153,325,457,14,0.02022946994058364,0.03275374430267444,0.012524274362090804,0.007870517136650367,True,0.49474210496755466,1.6400752172604105
3,incongruent,1354,14817,1016,1191,124,0.06848157799436208,0.10126153492874156,0.032779956934379476,0.008761307058769919,True,0.42696574202638393,1.5326001570489278
3,incongruent,1369,14045,461,631,39,0.03289139825681671,0.06053555886195142,0.027644160605134714,0.009165010340834487,True,0.6390205973602812,1.89462437020894
3,incongruent,1478,10795,717,1166,99,0.06631124184934434,0.08299047606661877,0.016679234217274436,0.008218088476372962,True,0.2423917010249439,1.2742932370387745
3,incongruent,1488,11990,391,617,57,0.032691611413639486,0.08822276130962961,0.055531149895990124,0.01098255657641034,True,1.0518681340544926,2.862994583033092
3,incongruent,1744,12732,485,744,46,0.03814208798626118,0.06073300346670265,0.022590915480441467,0.008567547531851962,True,0.4889358797626455,1.6305801630824073
3,incongruent,1941,31988,1365,2708,225,0.042682746341433646,0.08227925441440612,0.03959650807297247,0.005339257570144805,True,0.6985659309533196,2.0108669167511626
3,incongruent,2046,16145,403,760,29,0.025051676107391594,0.0389154939478074,0.013863817840415803,0.006845163236269551,True,0.4547738653713034,1.5758169959485067
3,incongruent,2090,11994,668,1040,68,0.055653582123728194,0.06437794605914283,0.00872436393541464,0.0076734339660680705,True,0.15490613802228248,1.1675483675630118
3,incongruent,2143,12172,336,540,23,0.027710308676005227,0.043158136238951865,0.015447827562946638,0.008395792683548394,True,0.4590821187552785,1.5826206602851869
3,incongruent,2317,15136,723,1248,56,0.04776768163025446,0.04502135528295718,-0.0027463263472972815,0.00597865251380603,True,-0.06209229701718533,0.9397961424073201
3,incongruent,2410,13546,472,863,82,0.03490560489916933,0.091780650010089,0.056875045110919675,0.009608618135604027,True,1.0274940670675154,2.794055339162319
3,incongruent,2553,13671,561,994,49,0.04106785213276666,0.049214699504368395,0.008146847371601734,0.006860321682806974,True,0.1894987645564825,1.208643630777572
3,incongruent,2683,14947,721,1205,92,0.04823588617610649,0.07492206756575187,0.02668618138964538,0.007592342426083038,True,0.46878444291421184,1.5980504905187
3,incongruent,2718,11600,412,759,59,0.035585173734867664,0.07542678034385171,0.039841606608984045,0.009359640812424862,True,0.7934225788046696,2.210950644241704
3,incongruent,2918,79094,5495,9059,596,0.06945696740562306,0.06566629407413047,-0.0037906733314925917,0.002746121365082326,True,-0.060186960247420096,0.9415884775122946
3,incongruent,3288,12065,747,1484,128,0.06184125372981358,0.08467618953787696,0.02283493580806338,0.007404593760790652,True,0.3389050489354455,1.4034100836047156
3,incongruent,3403,11521,240,296,26,0.020980709294177852,0.08077134854426338,0.05979063925008553,0.014408275038044238,True,1.4110353457069489,4.1001983299831855
3,incongruent,3471,10579,759,1283,138,0.07160342068289854,0.10473954479777896,0.033136124114880414,0.008707539715536606,True,0.41667819765738745,1.5169142878119435
3,incongruent,3497,12922,712,1457,80,0.05506474156910726,0.054615787384846896,-0.0004489541842603653,0.006159302329948212,True,-0.008661628721002401,0.9913757751144318
3,incongruent,3605,12307,167,292,17,0.013746630100028091,0.05637946499364954,0.04263283489362145,0.012256864608022102,True,1.4555004652409607,4.2866282372991975
3,incongruent,3875,38159,2244,4174,309,0.05878847136462049,0.0736375074035474,0.014849036038926906,0.0041881814440635715,True,0.241111023848823,1.2726623233343024
3,incongruent,3988,17356,775,1342,56,0.04466520791179944,0.042010813680489166,-0.002654394231310274,0.005573055466594903,True,-0.0640424417939256,0.9379651897606432
3,incongruent,4193,24666,959,1461,158,0.03890280483548983,0.10562911960474437,0.06672631476925454,0.007964347546856187,True,1.0708227346188077,2.917779070588142
3,incongruent,4275,14335,434,678,34,0.03035377816474484,0.04995869712122775,0.019604918956482913,0.008120787847030788,True,0.5187014350884271,1.6798448451761063
3,incongruent,4344,13155,578,1002,59,0.043957011144285796,0.05822850801804851,0.014271496873762717,0.007388267028699002,True,0.2962031382506445,1.3447432978895144
3,incongruent,4398,13965,432,741,29,0.031011777726659168,0.03983430493606281,0.008822527209403644,0.0070435306986860804,True,0.2595080038154993,1.2962921589534364
3,incongruent,4431,18960,1346,2693,227,0.07091437237168273,0.08345245211727513,0.012538079745592401,0.005585612049024601,True,0.17639086827921968,1.1929042359637572
3,incongruent,4484,25348,304,338,7,0.012083232770320355,0.025031374464765766,0.01294814169444541,0.007814616069552622,True,0.7415044054523765,2.0990910242981378
3,incongruent,4790,12219,744,1133,80,0.06082164705460206,0.06940234847495066,0.008580701420348606,0.007653342799310467,True,0.14115332856612017,1.1516012078105016
3,incongruent,4969,17879,853,1268,76,0.047710457855747894,0.059363285591924365,0.011652827736176471,0.006665618693931348,True,0.2308374592148028,1.2596544775807417
3,incongruent,5058,26920,2516,4092,486,0.09335462081919363,0.11768230672841502,0.024327685909221394,0.005302462521981907,True,0.2587825130006074,1.2953520519594284
3,incongruent,5119,14412,304,399,14,0.021211769802109978,0.0368592029383789,0.015647433136268925,0.008831120293883263,True,0.5686648199625748,1.7659076720144813
3,incongruent,5256,11308,668,1416,134,0.059010886485608316,0.0926222230632239,0.033611336577615586,0.007851157586117355,True,0.4871798536039704,1.6277193342425014
3,incongruent,5295,18502,540,806,23,0.029250444545722478,0.029958557379791806,0.0007081128340693278,0.0059080325611082,True,0.02464994997632397,1.0249562717533887
3,incongruent,5336,12877,119,142,1,0.009431913623533912,0.019714440556436983,0.010282526932903071,0.009705941980391455,True,0.7476870717701694,2.1121092057393054
3,incongruent,5356,14676,953,1337,150,0.06486250905580296,0.10926865923225468,0.04440615017645172,0.008576115739673235,True,0.5701905400973066,1.7686040093107533
3,incongruent,5383,12799,879,1448,128,0.06857454616140213,0.08669264992483347,0.018118103763431342,0.007570058928661309,True,0.2540913828398885,1.2892896178313695
3,incongruent,5402,17312,772,1447,107,0.04460565755756331,0.0728494661004756,0.028243808542912294,0.00686522972292529,True,0.5205427404667438,1.6829408019504841
3,incongruent,5573,65294,3718,6770,467,0.05693367666398983,0.06878467136306443,0.0118509946990746,0.003192686204780724,True,0.20173997152331857,1.2235298141496578
3,incongruent,5675,76484,2656,4207,238,0.03473722680077445,0.05644371503440235,0.021706488233627898,0.003592427686644592,True,0.5081763667531574,1.6622570819526368
3,incongruent,5886,11137,963,1808,206,0.0862493676293223,0.11169126425952083,0.025441896630198538,0.007746940277110325,True,0.2867341169740083,1.3320699915867729
3,incongruent,6003,11738,264,404,35,0.022628534381473026,0.08136291761806795,0.058734383236594925,0.01270167345726388,True,1.3416835693480267,3.8254785453488256
3,incongruent,6181,12697,323,510,32,0.025551504833950238,0.06110168379423762,0.03555017896028738,0.010088056427294222,True,0.9090076923615649,2.481858543878592
3,incongruent,6194,19884,200,220,7,0.010179396246885936,0.03544164659000834,0.025262250343122405,0.010980357585193576,True,1.2733752710687418,3.5728917112551613
3,incongruent,6474,14891,1753,3750,697,0.11742478081740887,0.18356200357641228,0.06613722275900341,0.006798230078591659,True,0.5246475873281304,1.6898632142203258
3,incongruent,6519,15455,816,1244,90,0.052778537005719654,0.07115832260456002,0.01837978559884037,0.007329685325691205,True,0.31839729998963007,1.3749224093870398
3,incongruent,6591,17744,751,902,52,0.04234429998958692,0.05700958585098534,0.014665285861398418,0.007608330503967868,True,0.3128178089073659,1.3672724034807657
3,incongruent,6609,15289,82,86,2,0.005540112147432977,0.03376649763784917,0.028226385490416193,0.014724633145552602,True,1.8362486106332003,6.272961744342791
3,incongruent,6786,13032,788,1533,120,0.06040563364961001,0.07706742885374324,0.016661795204133224,0.006989410449681282,True,0.2614904442657724,1.298864529908368
3,incongruent,6858,16307,601,1007,39,0.036898529203768425,0.03927774507118101,0.0023792158674125832,0.0061139249779376265,True,0.06495980926478673,1.06711613534029
3,incongruent,6946,13265,834,1480,147,0.06280087223230714,0.09720345140398241,0.034402579171675274,0.007824622669413656,True,0.47423581069796317,1.6067858396472792
3,incongruent,7097,11872,857,1439,179,0.07205724941775443,0.12115010279997569,0.04909285338222126,0.008741132900680784,True,0.5739252839400846,1.7752216421344948
3,incongruent,7109,13866,132,165,12,0.009695510802789612,0.06582377040305189,0.05612825960026228,0.01638157850380842,True,1.9736654084783543,7.197008175456132
3,incongruent,7332,15183,891,1699,109,0.05863918807643508,0.06356950302548982,0.004930314949054736,0.006113239504123344,True,0.08598182883262728,1.0897865254318544
3,incongruent,7522,16752,617,1092,52,0.036873561777076534,0.047637305816829345,0.01076374403975281,0.006429053969925072,True,0.2673601345207457,1.3065108812857171
3,incongruent,7643,13340,1197,1868,238,0.0895314871942214,0.12478757149870925,0.03525608430448786,0.007911358857799687,True,0.37151517192689876,1.4499298441641442
3,incongruent,7652,20033,1238,1947,205,0.06175411966594646,0.10347281168503718,0.04171869201909072,0.0069996852299838005,True,0.5616316280870208,1.7535312783157926
3,incongruent,7735,20276,691,1130,124,0.03412315983739374,0.10643603484041068,0.07231287500301695,0.00901255427202558,True,1.2153862749678561,3.3715961760233557
3,incongruent,7862,14730,728,1235,100,0.04941660177592825,0.07935127133591122,0.029934669559982967,0.007706014821078954,True,0.5055953707494765,1.6579723349031168
3,incongruent,8503,10753,971,1778,197,0.09005086389930153,0.10862389643358926,0.01857303253428773,0.007753641507727975,True,0.20813901014869174,1.231384332571061
4,all,163,45610,2791,2669,171,0.06117445025621436,0.06369636626309406,0.002521916006879704,0.0048033661855961815,True,0.04308775357679062,1.0440295081544717
4,all,166,74203,2551,2393,111,0.03439048780132042,0.046430575273606126,0.012040087472285708,0.004296581141995764,True,0.31272547135446604,1.3671461587215366
4,all,182,36409,993,945,27,0.02730999469930413,0.029809476456563445,0.0024994817572593156,0.0054190885409597725,True,0.09014656984107461,1.094334668409574
4,all,221,67878,1958,1825,92,0.028863996331836905,0.05033373800094244,0.02146974166910554,0.005070053726230089,True,0.5784364754109319,1.7832480976921883
4,all,335,76193,1906,1601,66,0.025034778981054873,0.04148905751628219,0.01645427853522732,0.0049185478983163776,True,0.5221845217499812,1.6857060920395377
4,all,522,33307,293,254,5,0.008872225545926116,0.025399963060748418,0.016527737514822304,0.008825894930860929,True,1.0686383403534796,2.911412446858607
4,all,569,23333,2299,1998,241,0.09839238712156075,0.11837501473257928,0.01998262761101853,0.007374434920423941,True,0.20730686916364105,1.2303600734226923
4,all,677,28519,1372,1353,95,0.04810832108774733,0.06921869246175773,0.021110371374010395,0.006858695560504867,True,0.38624268727216204,1.4714417276654466
4,all,878,20870,1484,1217,136,0.07103674040649283,0.10857767850050967,0.037540938094016846,0.008868931370699646,True,0.465519522538989,1.5928414910230637
4,all,899,27120,410,365,12,0.0151955510995638,0.035147916200676366,0.019952365101112566,0.008912951850151637,True,0.8590309231285422,2.3608717186095323
4,all,984,28996,825,711,22,0.028495443594099307,0.03235883007464133,0.003863386480542026,0.006427249932435502,True,0.13112737004545183,1.1401129883074241
4,all,1018,29682,2813,2902,334,0.0946710884656578,0.11365093256072804,0.01897984409507024,0.006069130815854561,True,0.2039105597766091,1.2261884779801944
4,all,1054,26407,763,715,61,0.02894026099114019,0.08226519129202366,0.053324930300883464,0.009892905621492403,True,1.1011938497311475,3.0077546884833035
4,all,1127,26205,1174,1075,125,0.044808698942086764,0.11245698919538319,0.06764829025329643,0.009444165474922071,True,0.9936231895031526,2.7010030107865908
4,all,1182,31986,641,530,13,0.020095990590659477,0.027066338347347972,0.006970347756688495,0.006699439171633351,True,0.3049092229443495,1.3565018581722765
4,all,1354,29292,2027,1926,166,0.06915393373742804,0.08496730424482164,0.015813370507393607,0.006422221921851993,True,0.2230657065786219,1.2499026978677936
4,all,1369,27832,906,856,52,0.03258811740494836,0.05987138209590541,0.02728326469095705,0.007890095180434022,True,0.6368585543465564,1.8905325357806324
4,all,1478,22201,1503,1483,138,0.06764350695500745,0.09119957724793012,0.02355607029292267,0.007508559868501234,True,0.3243886232641935,1.3831847404519846
4,all,1488,24128,801,765,80,0.033237359770479306,0.10022547634572,0.0669881165752407,0.010487908009170554,True,1.1755566764465035,3.239946043570219
4,all,1744,25369,978,923,71,0.03857503643980691,0.0750594193009662,0.036484382861159285,0.008469719748898085,True,0.7043617369127162,2.022555350438446
4,all,1941,65795,2968,2924,243,0.04511273709063594,0.08235762919636933,0.03724489210573338,0.005093084078142306,True,0.6416920141598523,1.8996924680672473
4,all,2046,32610,832,805,30,0.025557850547463058,0.03806540332782224,0.012507552780359182,0.00654647517371228,True,0.41127998020192535,1.508747716919467
4,all,2090,23967,1352,1277,89,0.05638888180275932,0.06866727479655063,0.012278392993791312,0.00706208430724383,True,0.21009826045480784,1.2337992876798491
4,all,2143,24560,674,623,24,0.027496648024018418,0.03941631905229398,0.011919671028275562,0.00749194752253141,True,0.3724482340453572,1.451283350130531
4,all,2317,31240,1498,1513,77,0.04795170333764794,0.05078027213633579,0.0028285687986878486,0.005657460782699961,True,0.060289068756483655,1.0621435346836603
4,all,2410,27329,974,998,115,0.03566891263496915,0.11119429987855023,0.07552538724358107,0.00970772105565831,True,1.2185556412177556,3.382298950699346
4,all,2553,27677,1140,1124,67,0.04120540874063266,0.05899120964224857,0.01778580090161591,0.00693661003675358,True,0.3775432961795193,1.4586965984169296
4,all,2683,30784,1516,1313,109,0.04924404464991973,0.08139758255428706,0.03215353790436733,0.007468873620069209,True,0.5369611418062843,1.7108000760205422
4,all,2718,23386,914,829,62,0.03910784524816715,0.07288170618320643,0.03377386093503928,0.008786070974629752,True,0.6582955849868792,1.931497454019445
4,all,2918,161659,11345,11549,840,0.07016987695582705,0.07259823704075147,0.002428360084924419,0.002490105313022185,True,0.03663655574712088,1.037315945800509
4,all,3288,24716,1628,1711,137,0.06582253613889785,0.07892064734233979,0.01309811120344194,0.006588977546651309,True,0.19560084196146654,1.2160414157409427
4,all,3403,22928,454,359,18,0.019879804728339907,0.04983538124970832,0.029955576521368415,0.010609453208641024,True,0.9500607798704834,2.585866823190199
4,all,3471,21805,1566,1491,164,0.07174919824089707,0.10745199984304099,0.035702801602143924,0.008042809539296465,True,0.4430892174212744,1.5575112852837436
4,all,3497,26903,1503,1525,97,0.05584904321548269,0.06298431490827237,0.007135271692789685,0.006251089227713024,True,0.1278193750585972,1.1363477314166615
4,all,3605,24334,368,344,15,0.01520927382880931,0.04431286279987305,0.029103588971063743,0.010207358720204054,True,1.0993681901538972,3.0022685617539437
4,all,3875,78214,4766,4747,341,0.06092493176308189,0.07152009697231015,0.010595165209228263,0.0038119720093622495,True,0.17168269213238485,1.187301033477157
4,all,3988,35832,1635,1478,63,0.04563404891499974,0.04285308571143749,-0.002780963203562248,0.0052723731450982905,True,-0.06578617093896,0.93633105767816
4,all,4193,49012,2140,1855,187,0.04366858676805897,0.09905511603761501,0.055386529269556034,0.006880038194118023,True,0.878707853390615,2.4077864823401276
4,all,4275,28650,922,803,32,0.03221696994002362,0.040460377135827646,0.008243407195804027,0.006769037027226172,True,0.2363841321342237,1.2666607818356619
4,all,4344,26605,1218,1103,66,0.045786487670279014,0.0591958728989137,0.013409385228634683,0.007023158818179528,True,0.2710152963033763,1.311295128199279
4,all,4398,28285,867,854,40,0.030691660251843268,0.04692809167005364,0.016236431418210375,0.0070515398777866315,True,0.4415179108384959,1.5550658792928342
4,all,4431,40531,2866,2902,247,0.07067577476839869,0.08431721203562725,0.013641437267228565,0.005257493769081613,True,0.19127083335412198,1.2107873292727709
4,all,4484,49687,630,400,12,0.012724880701106101,0.032495929178118166,0.019771048477012065,0.008239187505763268,True,0.9577847492849099,2.6059173144491496
4,all,4790,24887,1494,1476,95,0.06000086923846893,0.0636897195666115,0.003688850328142569,0.00640011466038217,True,0.0635961446568567,1.0656619385776542
4,all,4969,36208,1724,1576,98,0.04761469115159592,0.06163530545129343,0.01402061429969751,0.006041322277212406,True,0.272924511034653,1.3138010635982793
4,all,5058,55188,5294,5084,592,0.09587139567090244,0.11559613810492611,0.019724742434023668,0.004628643829374875,True,0.2091526793905083,1.232633181846957
4,all,5119,28678,614,501,15,0.021469510718375974,0.03199654192826345,0.010527031209887475,0.00744752897719221,True,0.4098102955679499,1.5065319622125184
4,all,5256,23207,1453,1511,122,0.06257066832500985,0.07941854843717151,0.016847880112161664,0.006993901685624614,True,0.25657122978291635,1.292490826361897
4,all,5295,37019,1013,934,39,0.02740008759768623,0.04216369589835103,0.014763608300664796,0.006414844637556214,True,0.44630927070820947,1.5625346380085994
4,all,5336,25498,213,158,2,0.00845297645593109,0.022868734447931235,0.014415757992000145,0.010029533177564939,True,1.0098974218302565,2.745319390734449
4,all,5356,29245,1964,1800,219,0.06711530975663127,0.11914666348576865,0.05203135372913738,0.0076429017414181635,True,0.6313334839764484,1.8801160129924082
4,all,5383,26498,1859,1695,170,0.07010326791145984,0.09840061543678968,0.02829734752532985,0.0072708854252189975,True,0.36998090676771866,1.4477069729939303
4,all,5402,35073,1512,1591,140,0.043119204621278454,0.08645627135884923,0.043337066737570776,0.006990863290278803,True,0.7420178509120952,2.1001690697891977
4,all,5573,134112,7713,7600,588,0.05750716494785572,0.0771247280087996,0.019617563060943886,0.0031128786072232755,True,0.31454863288762214,1.3696409605306223
4,all,5675,155755,5263,4990,321,0.033796124222585676,0.06412390672773711,0.03032778250515144,0.00347587167213016,True,0.6723629010638081,1.9588604499273372
4,all,5886,23448,2050,2014,230,0.08732074011269773,0.11216962142403178,0.024848881311334045,0.007161992368034502,True,0.2780280008442264,1.3205231724550732
4,all,6003,23360,595,470,37,0.025532667585065266,0.07506300995701545,0.049530342371950184,0.011439698659373311,True,1.1305345591954934,3.0973117541491555
4,all,6181,25491,728,610,26,0.02860800647560947,0.04314465294898085,0.01453664647337138,0.007890467417999827,True,0.4259497269044359,1.5310438028870317
4,all,6194,38894,428,319,8,0.011065129726815186,0.028923359003231338,0.01785822927641615,0.008570202054246223,True,0.9790739213393396,2.661989888056615
4,all,6474,31946,3686,4333,889,0.11524801229889732,0.20288839481417792,0.0876403825152806,0.006321294728969589,True,0.6698822790136152,1.9540072794315286
4,all,6519,30998,1678,1496,105,0.054120176535297965,0.06928390750002006,0.015163730964722094,0.006554435111782366,True,0.26316684168646143,1.301043769181318
4,all,6591,35131,1428,1116,69,0.04066143409932596,0.061086296217983165,0.020424862118657204,0.007048278930573904,True,0.4285279588531621,1.5349962819489953
4,all,6609,29597,166,99,0,0.005700233510366454,0.018873247874108646,0.013173014363742193,0.010639056429025386,True,1.2105754010902867,3.355414806527458
4,all,6786,26942,1670,1618,134,0.06195223069535299,0.08150088264698577,0.01954865195163278,0.0068289430447705446,True,0.29531016557413414,1.3435430148573133
4,all,6858,32943,1198,1129,57,0.036388602945163336,0.05036080017051545,0.013972197225352118,0.006412547489108673,True,0.33956345379307296,1.4043343998747748
4,all,6946,27404,1760,1672,164,0.06418677125302176,0.096247927753234,0.03206115650021224,0.007229645227775529,True,0.4399911571014963,1.552693488139705
4,all,7097,24354,1776,1803,237,0.07285950367491176,0.12859700579949274,0.05573750212458098,0.007922102995580575,True,0.6301511135061986,1.8778943330212239
4,all,7109,27213,267,203,10,0.009901205136923502,0.04898972391139662,0.03908851877447311,0.013201744811918867,True,1.6392339421814288,5.151221866579238
4,all,7332,31581,1820,1853,150,0.05761040851544051,0.07985616625150227,0.022245757736061758,0.006326807515389992,True,0.3504126091389441,1.4196531896447022
4,all,7522,33789,1318,1290,63,0.039023984880596385,0.048803716464279445,0.00977973158368306,0.0059473303689991696,True,0.23385902514909596,1.2634663626700806
